"ID","Tipo","Epica","Nombre de la epica","Modulo","Titulo","Rol","Historia","Criterios de aceptacion","Reglas de negocio","Puntos","Release","Sprint","Depende de (HU)","Modulos requeridos","Habilitadora","Fundamento (OBL-ID)","Requiere contenido","Requiere validacion legal","Preguntas pendientes","Referencia ficha"
"HU-000-11","Historia","EP-000","Plataforma y requisitos transversales","-","Aceptar los terminos de uso","Usuario de consulta / Colaborador","Como Usuario de consulta / Colaborador, quiero aceptar los terminos de uso del sistema antes de usarlo por primera vez, para dejar constancia de que conozco y acepto las condiciones bajo las que uso la plataforma.","1. Dado un usuario que inicia sesion por primera vez, cuando entra al sistema, entonces el sistema le muestra los terminos de uso vigentes y no le permite continuar hasta que los acepte.
2. Dado que el usuario acepta los terminos de uso, cuando confirma la aceptacion, entonces el sistema registra su identidad, la fecha y hora, y la version exacta del texto aceptado.
3. Dado un usuario que no acepta los terminos de uso, cuando intenta continuar sin aceptarlos, entonces el sistema le permite unicamente cerrar sesion, sin darle acceso a ningun otro modulo.
4. Dado que se publica una version nueva de los terminos de uso, cuando un usuario que ya habia aceptado una version anterior vuelve a iniciar sesion, entonces el sistema le pide aceptar la version nueva antes de continuar, sin borrar el registro de su aceptacion anterior.
5. Dado que se acepta una version de los terminos de uso, cuando ocurre, entonces la bitacora de auditoria registra el evento con el usuario, la version y la fecha y hora.","- Nada que ya se acepto se sobrescribe: cada aceptacion queda con su propia version y fecha (04_secciones/09_modelo_conceptual.md seccion 9.1.4, principio de versionado).","3","R1","21","HU-000-02","","No","","Texto completo de los terminos de uso del producto, redactado y validado por asesoria legal del proveedor","Si","","02_validacion/04_objetivo_exacto_del_producto.md seccion 1.1 (que el sistema no hace); 04_secciones/09_modelo_conceptual.md seccion 9.1.4"
"HU-000-12","Historia","EP-000","Plataforma y requisitos transversales","-","Aceptar el contrato de encargo de tratamiento","Administrador de la organizacion","Como Administrador de la organizacion, quiero aceptar, en nombre de mi organizacion, el contrato de encargo de tratamiento con el proveedor del software, para dejar constancia de que el proveedor trata los datos que mi organizacion registra en el sistema como encargado, bajo las mismas obligaciones de la LPDP que le corresponden a esa figura.","1. Dado que la organizacion todavia no acepto el contrato de encargo de tratamiento vigente, cuando el Administrador de la organizacion intenta avanzar mas alla del aprovisionamiento inicial, entonces el sistema le exige revisar y aceptar ese contrato antes de continuar.
2. Dado que el Administrador de la organizacion acepta el contrato, cuando confirma la aceptacion, entonces el sistema registra su identidad, la fecha y hora, la organizacion y la version exacta del texto aceptado.
3. Dado que el Administrador de la organizacion no acepta el contrato, cuando intenta continuar sin aceptarlo, entonces la organizacion permanece sin poder operar los demas modulos del sistema.
4. Dado que el proveedor publica una version nueva del contrato de encargo de tratamiento, cuando una organizacion que ya habia aceptado una version anterior inicia sesion, entonces el sistema le pide aceptar la version nueva, conservando sin cambios el registro de la aceptacion anterior.
5. Dado que se acepta una version del contrato de encargo de tratamiento, cuando ocurre, entonces la bitacora de auditoria registra el evento con el Administrador que acepto, la organizacion, la version y la fecha y hora.
6. Dado que el Auditor (interno) de la organizacion quiere confirmar que el contrato esta aceptado, cuando consulta la evidencia de la organizacion, entonces encuentra el registro de aceptacion vigente con su version y su fecha.","- El proveedor del software es encargado del tratamiento de los datos que la organizacion cliente registra en el sistema, bajo las mismas obligaciones que la LPDP impone al encargado (Arts. 34, 36 y 41 LPDP; ver notas_epica sobre la correspondencia con OBL-PROV-01 a 03).
- El contrato se acepta por organizacion, no por cada usuario individual, porque obliga a la organizacion como responsable del tratamiento frente al proveedor.","3","R1","21","HU-000-02, HU-000-05","","No","OBL-PROV-01, OBL-PROV-02, OBL-PROV-03","Plantilla del contrato de encargo de tratamiento entre el proveedor y la organizacion cliente, validada por asesoria legal, con las clausulas minimas de los Arts. 34, 36 y 41 LPDP","Si","","01_legal/fuentes/ace_decreto_144.txt Arts. 34, 36 y 41; 04_secciones/13_evidencia_y_auditoria.md tabla PROV (seccion 13.2)"
"HU-000-13","Historia","EP-000","Plataforma y requisitos transversales","-","Consultar el aviso de privacidad del producto","Usuario de consulta / Colaborador","Como Usuario de consulta / Colaborador, quiero consultar el aviso de privacidad del propio producto, sobre como el proveedor trata mis datos como usuario de la plataforma, para conocer mis derechos frente al proveedor del software, de forma separada del aviso de privacidad que mi propia organizacion publica para sus titulares.","1. Dado cualquier usuario del sistema, cuando busca el aviso de privacidad del producto, entonces lo encuentra alcanzable desde cualquier pantalla, sin que la consulta exija ninguna aprobacion previa.
2. Dado el aviso de privacidad del producto, cuando el usuario lo abre, entonces ve la version vigente con su fecha de publicacion y puede ver que dice sobre el tratamiento de sus datos como usuario de la plataforma.
3. Dado el aviso de privacidad del producto y el Aviso de Privacidad que la organizacion cliente publica para sus propios titulares en el modulo de Documentos y Politicas, cuando un usuario ve cualquiera de los dos, entonces el sistema los presenta de forma distinguible, sin mezclarlos en la misma pantalla.
4. Dado que el proveedor publica una version nueva del aviso de privacidad del producto, cuando la publica, entonces el sistema muestra la version vigente a todos los usuarios y conserva las versiones anteriores disponibles para consulta.","- El aviso de privacidad del producto describe el tratamiento que el proveedor hace de los datos personales de los usuarios de la plataforma (nombre, correo, cargo); es distinto del Aviso de Privacidad que cada organizacion cliente publica para sus propios titulares (propiedad de MOD-008).
- Consultar este aviso es informativo: no exige ninguna aceptacion ni bloquea el uso del sistema.","2","R1","19","","","No","","Texto del aviso de privacidad del propio producto (tratamiento de datos de los usuarios de la plataforma por el proveedor), validado por asesoria legal","Si","","04_secciones/09_modelo_conceptual.md seccion 9.1.4 (versionado); 02_validacion/04_objetivo_exacto_del_producto.md seccion 1.1"
"HU-000-14","Historia","EP-000","Plataforma y requisitos transversales","-","Autorizar un acceso temporal de soporte","Administrador de la organizacion","Como Administrador de la organizacion, quiero revisar y autorizar, o rechazar, una solicitud de acceso temporal del equipo de soporte del producto a mi organizacion, con una duracion definida, para mantener el control de quien entra a los datos de mi organizacion, incluso cuando necesito ayuda del proveedor.","1. Dado que el equipo de soporte del producto (proveedor) solicita acceso temporal a una organizacion con un motivo y una duracion propuesta, cuando el Administrador de la organizacion revisa la solicitud, entonces puede aprobarla o rechazarla, y ajustar la duracion antes de aprobarla.
2. Dado que el Administrador de la organizacion aprueba la solicitud, cuando la aprueba, entonces el sistema habilita el acceso de soporte unicamente por la duracion definida, sin posibilidad de que el propio equipo de soporte la extienda por su cuenta.
3. Dado que el Administrador de la organizacion rechaza la solicitud, cuando la rechaza, entonces el equipo de soporte del producto no obtiene ningun acceso a esa organizacion.
4. Dado un acceso de soporte ya aprobado y todavia vigente, cuando el Administrador de la organizacion decide revocarlo antes de tiempo, entonces el sistema termina el acceso de inmediato.
5. Dado que se solicita, aprueba, rechaza o revoca un acceso temporal de soporte, cuando cualquiera de esos eventos ocurre, entonces la bitacora de auditoria lo registra con quien lo hizo, la organizacion afectada, la duracion y la fecha y hora.","- Todo acceso de una persona del equipo de soporte a una cuenta cliente especifica requiere autorizacion explicita y registrada del Administrador de esa cuenta (04_secciones/11_roles_y_permisos.md seccion 11.7, propuesta de esa seccion, a validar).
- El acceso queda acotado en el tiempo y se registra en el historial de la organizacion cliente, visible para su Administrador y su Auditor interno (04_secciones/11_roles_y_permisos.md seccion 11.7).","3","R1","21","HU-000-02","","No","","Politica interna de soporte del proveedor que defina motivos validos y duracion maxima del acceso temporal (propuesta a validar por el equipo de producto)","No","","04_secciones/11_roles_y_permisos.md seccion 11.7 (propuesta de esa seccion, no presente en las fichas)"
"HU-000-15","Historia","EP-000","Plataforma y requisitos transversales","-","Usar el acceso temporal de soporte autorizado","Equipo de soporte del producto (proveedor)","Como Equipo de soporte del producto (proveedor), quiero usar, solo dentro de la ventana de tiempo que el Administrador autorizo, un acceso acotado a la organizacion que pidio ayuda, para resolver su consulta de soporte sin acceder sin autorizacion y dejando registrado todo lo que revise.","1. Dado un acceso temporal aprobado y vigente sobre una organizacion, cuando un integrante del equipo de soporte del producto lo usa, entonces solo puede consultar esa organizacion, nunca otra distinta de la autorizada.
2. Dado que la ventana de tiempo autorizada vence, cuando eso ocurre, entonces el acceso se cierra de inmediato, incluso si el integrante del equipo de soporte tenia una sesion abierta en ese momento.
3. Dado que el equipo de soporte del producto usa un acceso autorizado, cuando intenta ejecutar un acto que la ley atribuye a un rol de la organizacion cliente (por ejemplo, aprobar o denegar una solicitud ARCO-POL, aprobar un documento o activar el doble estado de la reforma 659), entonces el sistema no permite esa accion.
4. Dado cualquier accion que el equipo de soporte realice dentro de la ventana autorizada, cuando la realiza, entonces queda registrada en la bitacora de auditoria de esa organizacion, visible para su Administrador y su Auditor (interno).
5. Dado que no existe ningun acceso temporal aprobado y vigente para una organizacion, cuando un integrante del equipo de soporte intenta consultarla, entonces el sistema deniega el acceso de la misma forma que a cualquier otro usuario ajeno a esa organizacion.","- El acceso de soporte nunca sustituye ni ejecuta un acto que la ley atribuye a un rol de la organizacion cliente (04_secciones/11_roles_y_permisos.md seccion 11.7).
- Todo lo que el equipo de soporte hace durante su acceso queda registrado y visible para el Administrador y el Auditor interno de la organizacion (04_secciones/11_roles_y_permisos.md seccion 11.7).","5","R1","21","HU-000-14, HU-000-02, HU-000-01","","No","","","No","","04_secciones/11_roles_y_permisos.md seccion 11.7 (propuesta de esa seccion, no presente en las fichas)"
"HU-000-16","Historia","EP-000","Plataforma y requisitos transversales","-","Exportar todos los datos de la organizacion al finalizar el contrato","Administrador de la organizacion","Como Administrador de la organizacion, quiero solicitar y recibir una exportacion completa de todos los datos que mi organizacion registro en el sistema, cuando termina mi contrato con el proveedor, para conservar la informacion de mi programa de proteccion de datos sin depender de que siga usando la plataforma.","1. Dado que la organizacion finaliza su contrato con el proveedor, cuando el Administrador de la organizacion o el equipo del producto (proveedor) solicita la exportacion completa, entonces el sistema arma un paquete con los registros de todos los modulos que la organizacion uso (organizacion y usuarios, tratamientos, ARCO-POL, incidentes, consentimientos, documentos, evidencia, controles, entre otros).
2. Dado que el paquete de exportacion completa se genera, cuando el servicio comun de exportacion lo procesa, entonces incluye la huella de integridad de cada archivo y el manifiesto del conjunto.
3. Dado que la exportacion de algun modulo con datos de la organizacion queda incompleta o falla, cuando el sistema procesa la solicitud, entonces no marca la exportacion completa como terminada hasta que todos los modulos con datos de esa organizacion queden incluidos.
4. Dado que el paquete de exportacion completa queda disponible, cuando el Administrador de la organizacion lo descarga, entonces el sistema deja constancia de quien lo descargo y cuando.
5. Dado que se solicita o se entrega la exportacion completa de una organizacion, cuando ocurre cualquiera de los dos eventos, entonces la bitacora de auditoria lo registra con quien lo solicito o lo recibio, la organizacion y la fecha y hora.","- La exportacion completa usa el mismo servicio comun de exportacion con verificacion de integridad que el resto del sistema (HU-000-04), no un mecanismo separado.
- La devolucion de los datos al finalizar la relacion con el encargado es una practica recomendada bajo la LPDP, aplicada aqui al propio proveedor frente a su cliente (ver notas_epica sobre OBL-PROV-07).","8","R2","36","HU-000-04, HU-000-02","","No","OBL-PROV-07","","No","","04_secciones/13_evidencia_y_auditoria.md tabla PROV (OBL-PROV-07); 04_secciones/09_modelo_conceptual.md seccion 9.6"
"HU-000-17","Historia","EP-000","Plataforma y requisitos transversales","-","Eliminar los datos de una organizacion tras finalizar el contrato","Equipo del producto (proveedor)","Como Equipo del producto (proveedor), quiero eliminar los datos de una organizacion cliente despues de confirmar que recibio su exportacion completa y de que se cumple el plazo pactado, dejando constancia de la eliminacion, para cerrar la relacion con esa organizacion sin conservar sus datos mas alla de lo pactado.","1. Dado que una organizacion finalizo su contrato, cuando el equipo del producto (proveedor) intenta iniciar la eliminacion de sus datos, entonces el sistema exige confirmar primero que la exportacion completa de la organizacion (HU-000-16) ya fue entregada.
2. Dado que la organizacion tiene un procedimiento sancionador o un reclamo ante la Direccion de Proteccion de Datos de la ACE todavia abierto que referencia sus datos, cuando el equipo del producto intenta eliminarlos, entonces el sistema bloquea la eliminacion mientras ese procedimiento siga abierto.
3. Dado que se cumplen las condiciones para eliminar (exportacion entregada, plazo pactado cumplido, sin procedimiento abierto), cuando el equipo del producto confirma la eliminacion con el metodo usado y su propia identidad, entonces el sistema elimina los datos de esa organizacion y genera una constancia de la eliminacion.
4. Dado que los datos de la organizacion ya fueron eliminados, cuando alguien busca la constancia de esa eliminacion, entonces la encuentra disponible aunque los datos originales ya no existan.
5. Dado que se confirma la eliminacion de los datos de una organizacion, cuando ocurre, entonces la bitacora de auditoria registra quien la ejecuto, el metodo, la fecha y hora.","- La eliminacion nunca ocurre antes de confirmar que la exportacion completa fue entregada.
- Un procedimiento abierto que referencia los datos de la organizacion bloquea la eliminacion, sin excepcion, igual que el mismo criterio que aplica MOD-016 a la evidencia bloqueada por un procedimiento abierto (04_secciones/13_evidencia_y_auditoria.md seccion 13.6.2).
- La eliminacion siempre deja una constancia (metodo, responsable, fecha) que sigue disponible incluso despues de eliminados los datos originales, con el mismo criterio de evidencia de eliminacion que usa MOD-016 (04_secciones/13_evidencia_y_auditoria.md seccion 13.6.3).","5","R2","36","HU-000-16, HU-000-02","","No","OBL-PROV-07, OBL-SEG-05","","No","","04_secciones/13_evidencia_y_auditoria.md secciones 13.6.2 y 13.6.3 (por analogia); tabla PROV (OBL-PROV-07)"
"HU-000-18","Historia","EP-000","Plataforma y requisitos transversales","-","Ver fechas y horas en el huso horario de El Salvador","Usuario de consulta / Colaborador","Como Usuario de consulta / Colaborador, quiero que toda fecha y hora que el sistema muestra use el huso horario y el formato de fecha de El Salvador, para interpretar correctamente los plazos, las alertas y la bitacora de auditoria sin hacer conversiones manuales.","1. Dado cualquier fecha u hora que el sistema muestra en una pantalla, un reporte o un documento generado, cuando el usuario la consulta, entonces aparece en el huso horario de El Salvador y en el formato de fecha usado en el pais, sin importar desde donde se conecte.
2. Dado que otro modulo calcula una fecha limite o un plazo legal (por ejemplo, a traves del motor de plazos), cuando el resultado se muestra al usuario, entonces se presenta en ese mismo huso horario y formato.
3. Dado un usuario cuyo dispositivo o navegador esta configurado con otro huso horario, cuando consulta cualquier fecha dentro del sistema, entonces la fecha mostrada no cambia por la configuracion de su dispositivo.
4. Dado un evento registrado en la bitacora de auditoria, cuando alguien lo consulta, entonces la marca de tiempo se muestra en el huso horario de El Salvador.","- El huso horario y el formato de fecha de El Salvador se aplican de forma uniforme en todo el sistema, sin depender de la configuracion del dispositivo de cada usuario.","2","R1","21","","","No","","","No","","00_contexto_para_agentes.md seccion 1 (contexto de El Salvador)"
"HU-000-19","Historia","EP-000","Plataforma y requisitos transversales","-","Usar el sistema en espanol","Usuario de consulta / Colaborador","Como Usuario de consulta / Colaborador, quiero que todas las pantallas, mensajes, textos de ayuda y documentos que el sistema genera esten en espanol, para poder usar el sistema completo sin depender de otro idioma.","1. Dado cualquier pantalla del sistema, cuando un usuario la abre, entonces todas las etiquetas, botones, mensajes de error y textos de ayuda estan en espanol.
2. Dado un modulo nuevo que se libera a los usuarios, cuando se publica, entonces no contiene texto residual sin traducir en otro idioma.
3. Dado un documento o un correo que el sistema genera de forma automatica (por ejemplo, una invitacion o una notificacion), cuando se genera, entonces su contenido esta en espanol.
4. Dado el estilo de redaccion en espanol sin lenguaje juridico innecesario que exige el principio de transparencia, cuando el equipo de contenido revisa un texto de cara al usuario, entonces el texto evita terminologia tecnica y letra pequena para un usuario no especialista.","- Idioma unico del producto: espanol, con registro profesional y claro para un usuario no especialista (00_contexto_para_agentes.md seccion 4).","1","R1","6","","","No","","","No","","00_contexto_para_agentes.md seccion 4 (reglas de redaccion); 02_validacion/04_objetivo_exacto_del_producto.md"
"HU-001-01","Historia","EP-001","Organizacion y Personas","MOD-001","Registrar y mantener los datos basicos de la organizacion","Administrador de la organizacion","Como Administrador de la organizacion, quiero registrar y mantener actualizados los datos basicos de mi organizacion (razon social, identificacion tributaria, sector o giro economico, numero de empleados, paises donde opera, direccion y sucursales iniciales), para que el resto del sistema tenga una identidad de organizacion confiable desde la cual operar y que quede constancia de la ficha de organizacion que la evaluacion del ambito de aplicacion de la ley necesita como evidencia.","1. Dado que la organizacion esta en estado BORRADOR, cuando el Administrador completa Razon social, Identificacion tributaria (NIT/NRC), Sector o giro economico, Numero de empleados y al menos un pais en Paises donde opera, entonces el sistema cambia el estado de la organizacion a ACTIVA y registra el evento organizacion lista con fecha y hora.
2. Dado que el Administrador intenta guardar la organizacion sin haber completado Razon social, Identificacion tributaria, Sector o giro economico, Numero de empleados o Paises donde opera, cuando confirma el guardado, entonces el sistema rechaza el avance a ACTIVA, muestra que campos faltan y la organizacion permanece en BORRADOR.
3. Dado que el Administrador ingresa una Razon social o una Identificacion tributaria ya registrada por otra cuenta dentro del sistema, cuando intenta guardarla, entonces el sistema rechaza el guardado por duplicidad y muestra el error correspondiente.
4. Dado que el pais El Salvador viene preseleccionado en Paises donde opera, cuando el Administrador intenta quitarlo de la lista, entonces el sistema no permite removerlo.
5. Dado que la organizacion esta en estado ACTIVA, cuando el Administrador edita cualquier campo de los datos basicos, entonces el sistema conserva el estado ACTIVA, guarda el valor anterior y el valor nuevo, y registra en el historial quien hizo el cambio y cuando.
6. Dado que el Administrador adjunta un documento opcional de respaldo (por ejemplo acta de constitucion o poder del representante legal), cuando lo sube, entonces el sistema lo guarda como anexo de la organizacion sin exigirlo como campo obligatorio.
7. Dado que la organizacion completa los datos de Sector o giro economico y Paises donde opera, cuando el Administrador guarda el formulario, entonces el sistema no muestra ninguna conclusion sobre si la Ley para la Proteccion de Datos Personales aplica a la organizacion ni ningun texto de exclusion del Art. 3, porque esa determinacion es exclusiva del Diagnostico de Cumplimiento.
8. Dado que han pasado 3 dias desde el alta de la organizacion sin completar los campos minimos, cuando se cumple ese plazo, entonces el sistema genera la alerta Organizacion incompleta de nivel WARNING hacia el Administrador, con un segundo recordatorio a los 7 dias, y la alerta se apaga cuando la organizacion pasa a ACTIVA.","- La organizacion pasa de BORRADOR a ACTIVA solo cuando estan presentes razon social, NIT/NRC, sector, pais y numero de empleados.
- El Salvador queda preseleccionado y no removible en Paises donde opera.
- Los datos societarios (razon social, NIT, sucursales) no son datos personales; los datos personales viven unicamente en el modulo de usuarios.
- Solo el Administrador puede crear o modificar los datos societarios.","5","R1","1","","","Si","OBL-AMB-01","","No","","MOD-001 secciones D.1, F.1, F.3, G fila 1, H, I (Organizacion incompleta), J, R.1"
